plane_id,plane_type,registration,job_id,source,distance_nm,pay_per_hour,xp_per_hour,balance_score,pay,xp,FlightHrs,Speed,MinAp,route,legs_count
5f2b5307-7ccd-4e82-920d-1154ee153522,Antonov AN-225-210,,079a58db-7172-47be-9177-5c8bb14178bc,fbo:2a48908d-14c7-4d83-aad6-7b366f3037c3,291.64,40309763.97,26.40,20.286892,21374778.50,14.00,0.53,550,4,"KMIA, KJAX",1
5f2b5307-7ccd-4e82-920d-1154ee153522,Antonov AN-225-210,,26af5282-d224-42a0-8da7-8d0bf0140393,fbo:2af499c4-4ba9-489e-8547-8652feee13ea,537.48,39625814.19,26.61,19.945934,38724109.00,26.00,0.98,550,5,"PACD, PANC",1
5f2b5307-7ccd-4e82-920d-1154ee153522,Antonov AN-225-210,,a7a6caf4-50eb-4cb8-a333-67e6258da245,fbo:00da4e6a-6c9e-4014-af64-9170f918527f,179.98,38981375.81,24.45,19.612925,12755971.00,8.00,0.33,550,5,"KADW, KJFK",1
5f2b5307-7ccd-4e82-920d-1154ee153522,Antonov AN-225-210,,c5b32a1b-9268-4086-b28c-58e56c51a105,fbo:3f1d2051-ee06-41c6-9782-aa3debe1e7e6,517.62,38483347.08,26.56,19.374493,36217814.50,25.00,0.94,550,5,"KCVG, KMSP",1
5f2b5307-7ccd-4e82-920d-1154ee153522,Antonov AN-225-210,,5412d6b2-3f1d-477f-a840-dd608a524d3a,fbo:7ee0c519-5a90-4a8e-9ec0-3ed17b68b652,932.24,38169933.42,27.14,19.220661,64697362.00,46.00,1.69,550,4,"KSDF, KNFE, KSDF",2
5f2b5307-7ccd-4e82-920d-1154ee153522,Antonov AN-225-210,,bc0630cb-1eab-4e2b-9062-82b275051957,fbo:10f9a696-2a4a-4230-af78-d57ca89be883,499.40,38163920.39,26.43,19.214120,34652614.00,24.00,0.91,550,4,"KJAX, KMEM",1
5f2b5307-7ccd-4e82-920d-1154ee153522,Antonov AN-225-210,,84c22014-654e-488d-862f-d85101de38ad,fbo:e26561c9-aee7-4f4a-8e4f-0c07c00fd3c5,1432.84,37208186.24,27.25,18.740361,96933645.50,71.00,2.61,550,4,"KOAK, KPAE, KGEG, KOAK",3
5f2b5307-7ccd-4e82-920d-1154ee153522,Antonov AN-225-210,,7028ead6-7ff0-45db-8f79-4444427f0417,fbo:883bbd19-9d64-465d-9711-bbd4c26ddc66,2023.50,36970653.78,27.45,18.622589,136018090.00,101.00,3.68,550,4,"KMEM, MMSP, KAFW, KDAL, KMEM",4
5f2b5307-7ccd-4e82-920d-1154ee153522,Antonov AN-225-210,,7d137960-1a91-45e5-a820-5664a8a3b51a,fbo:3f1d2051-ee06-41c6-9782-aa3debe1e7e6,72.61,36082731.91,22.72,18.154989,4763465.00,3.00,0.13,550,5,"KCVG, KSDF",1
5f2b5307-7ccd-4e82-920d-1154ee153522,Antonov AN-225-210,,d0578cae-1db9-450e-9b65-d339b03f8e5b,fbo:75f4d131-6831-47a1-8cbc-5656e3a4b1dc,493.45,35721547.92,26.75,17.994527,32048464.00,24.00,0.90,550,5,"KEWR, KCVG",1
5f2b5307-7ccd-4e82-920d-1154ee153522,Antonov AN-225-210,,a6a85964-4598-4940-879c-a9818cba7aef,fbo:00da4e6a-6c9e-4014-af64-9170f918527f,508.49,35619932.95,27.04,17.945171,32931444.00,25.00,0.92,550,5,"KADW, KBGR",1
5f2b5307-7ccd-4e82-920d-1154ee153522,Antonov AN-225-210,,eb0f6ec0-a596-4344-8131-015e1d6701d7,fbo:e26561c9-aee7-4f4a-8e4f-0c07c00fd3c5,2576.85,34911997.39,27.32,17.592599,163569299.00,128.00,4.69,550,4,"KOAK, CYQR, CYQQ, KOAK",3
5f2b5307-7ccd-4e82-920d-1154ee153522,Antonov AN-225-210,,d5733a29-d82d-4891-a6ee-910a72580271,fbo:7c2bd7b7-6d50-4f32-9326-ac9024d5a21b,1663.04,34441953.64,27.45,17.358225,104142436.00,83.00,3.02,550,4,"KDEN, KLVS, KLAX, KDEN",3
5f2b5307-7ccd-4e82-920d-1154ee153522,Antonov AN-225-210,,ed20718a-2e6d-43a5-adb8-b3ce10c77cec,fbo:7c2bd7b7-6d50-4f32-9326-ac9024d5a21b,1892.98,34367925.11,27.31,17.320519,118287109.00,94.00,3.44,550,4,"KDEN, KMBS, KDEN",2
5f2b5307-7ccd-4e82-920d-1154ee153522,Antonov AN-225-210,,2bc00cae-321d-4ce6-a05f-d52b9bea9ea3,fbo:e11f0ba9-9f21-488b-9c59-8abfea9df870,1870.14,34261695.39,27.35,17.267602,116498485.00,93.00,3.40,550,4,"KMSP, KMTJ, KBMC, KMSP",3
5f2b5307-7ccd-4e82-920d-1154ee153522,Antonov AN-225-210,,49f3511a-ef8c-4541-a501-45e7f454d3b0,fbo:6e4dccb7-5063-4cc8-9ad6-754e0884b5a0,1787.48,34198972.75,27.38,17.236411,111145380.10,89.00,3.25,550,4,"KJFK, KVLD, KMLB, KJFK",3
5f2b5307-7ccd-4e82-920d-1154ee153522,Antonov AN-225-210,,a6649464-92de-40e4-95d0-c2b0b74f2bcd,fbo:e11f0ba9-9f21-488b-9c59-8abfea9df870,609.21,33952570.93,27.08,17.111706,37607865.50,30.00,1.11,550,5,"KMSP, KMEM",1
5f2b5307-7ccd-4e82-920d-1154ee153522,Antonov AN-225-210,,cbbc72fe-e465-440a-ac89-8e29fef997d0,fbo:61851d5c-70bb-4540-8536-b57f36e52b17,2148.56,33786727.81,27.39,17.030316,131987000.00,107.00,3.91,550,4,"KDFW, KVNY, KDFW",2
5f2b5307-7ccd-4e82-920d-1154ee153522,Antonov AN-225-210,,abfcc24a-cdbd-4302-8e88-73d60f77a089,fbo:0aebb581-a62e-4539-a9f3-43ce99afafb0,1498.48,33614925.67,27.16,16.943267,91584099.50,74.00,2.72,550,4,"KLAX, KFNL, KLAX",2
5f2b5307-7ccd-4e82-920d-1154ee153522,Antonov AN-225-210,,467311dd-8329-4f11-90c2-d58d482b07bd,fbo:7c2bd7b7-6d50-4f32-9326-ac9024d5a21b,1759.28,33502105.56,27.20,16.887046,107162824.00,87.00,3.20,550,5,"KDEN, KGRR, KDEN",2
5f2b5307-7ccd-4e82-920d-1154ee153522,Antonov AN-225-210,,6ac4f6fc-12c1-4ac9-874d-85d97f9b6ee1,fbo:6e4dccb7-5063-4cc8-9ad6-754e0884b5a0,1944.51,33453936.76,27.44,16.864150,118275184.80,97.00,3.54,550,4,"KJFK, KLAL, KFLL, KJFK",3
5f2b5307-7ccd-4e82-920d-1154ee153522,Antonov AN-225-210,,f10342fa-962e-4e1c-8b33-03ba2256f73a,fbo:0aebb581-a62e-4539-a9f3-43ce99afafb0,1449.78,33426039.48,27.31,16.849592,88110000.50,72.00,2.64,550,4,"KLAX, KBMC, KRIW, KLAX",3
5f2b5307-7ccd-4e82-920d-1154ee153522,Antonov AN-225-210,,986cf523-dd45-43d3-8027-5a191831f6b9,fbo:7c2bd7b7-6d50-4f32-9326-ac9024d5a21b,1584.56,33393555.50,27.42,16.833882,96207679.00,79.00,2.88,550,4,"KDEN, KMAF, KVCT, KDEN",3
5f2b5307-7ccd-4e82-920d-1154ee153522,Antonov AN-225-210,,cd79a226-5516-4a6e-8abd-43bb00c7fde8,fbo:75f4d131-6831-47a1-8cbc-5656e3a4b1dc,556.86,33174317.16,26.67,16.720496,33587968.00,27.00,1.01,550,5,"KEWR, KSDF",1
5f2b5307-7ccd-4e82-920d-1154ee153522,Antonov AN-225-210,,dd12124b-5638-4a3d-af80-f5cfed608f78,fbo:75f4d131-6831-47a1-8cbc-5656e3a4b1dc,18.04,33134839.67,0.00,33134839.670470,1086765.50,0.00,0.03,550,5,"KEWR, KJFK",1
5f2b5307-7ccd-4e82-920d-1154ee153522,Antonov AN-225-210,,518c9455-f3de-425f-b2c8-5ae95c84fcd6,fbo:00da4e6a-6c9e-4014-af64-9170f918527f,667.91,33028991.48,27.17,16.650368,40109567.00,33.00,1.21,550,5,"KADW, KMEM",1
5f2b5307-7ccd-4e82-920d-1154ee153522,Antonov AN-225-210,,c79f379f-8b36-4949-a977-edd9e8c7c4e8,fbo:1808831c-344b-4239-bd19-56cfb551cfb5,1584.59,32985918.15,27.42,16.630060,95035061.00,79.00,2.88,550,4,"KORD, KAPN, KBOS, KORD",3
5f2b5307-7ccd-4e82-920d-1154ee153522,Antonov AN-225-210,,9a332bab-d77d-4784-979e-35c3cb90f1eb,fbo:1808831c-344b-4239-bd19-56cfb551cfb5,3094.61,32937828.50,27.37,16.605765,185327056.50,154.00,5.63,550,4,"KORD, MMPN, KCWF, KORD",3
5f2b5307-7ccd-4e82-920d-1154ee153522,Antonov AN-225-210,,0658e1dd-2b6e-44a5-bd6f-d2bf1496952e,fbo:2a48908d-14c7-4d83-aad6-7b366f3037c3,291.64,32915745.14,26.40,16.589883,17454003.50,14.00,0.53,550,4,"KMIA, KJAX",1
5f2b5307-7ccd-4e82-920d-1154ee153522,Antonov AN-225-210,,b93b9762-ab02-48f7-8078-525a5ceaa073,fbo:7ee0c519-5a90-4a8e-9ec0-3ed17b68b652,2073.88,32791887.82,27.32,16.532523,123648366.50,103.00,3.77,550,5,"KSDF, CYCH, KSDF",2
5f2b5307-7ccd-4e82-920d-1154ee153522,Antonov AN-225-210,,d9612ce2-877b-4a46-bae7-83ac709029c0,fbo:7ee0c519-5a90-4a8e-9ec0-3ed17b68b652,1352.73,32725910.01,27.24,16.499161,80489757.00,67.00,2.46,550,4,"KSDF, KMOB, KMFD, KSDF",3
5f2b5307-7ccd-4e82-920d-1154ee153522,Antonov AN-225-210,,3ac0975b-7fbd-4609-ab41-0d267d8fdb38,fbo:61851d5c-70bb-4540-8536-b57f36e52b17,2090.25,32566301.64,27.37,16.419977,123766651.00,104.00,3.80,550,4,"KDFW, KAXX, KGUS, KDFW",3
5f2b5307-7ccd-4e82-920d-1154ee153522,Antonov AN-225-210,,fd99b652-b225-4144-9430-f04b6c38164c,fbo:00da4e6a-6c9e-4014-af64-9170f918527f,552.98,32509005.44,26.85,16.388776,32684901.00,27.00,1.01,550,4,"KADW, KJAX",1
5f2b5307-7ccd-4e82-920d-1154ee153522,Antonov AN-225-210,,afca7d84-f789-41d1-a99b-59a9d81f4319,fbo:1808831c-344b-4239-bd19-56cfb551cfb5,1313.82,32445111.21,27.21,16.358609,77503711.50,65.00,2.39,550,5,"KORD, KILN, KEWR, KORD",3
5f2b5307-7ccd-4e82-920d-1154ee153522,Antonov AN-225-210,,0836aba1-175f-4cc2-8ccb-a6b8a7efc82c,fbo:0aebb581-a62e-4539-a9f3-43ce99afafb0,2115.54,32344738.90,27.30,16.308860,124411782.50,105.00,3.85,550,4,"KLAX, MMCU, KBJC, KLAX",3
5f2b5307-7ccd-4e82-920d-1154ee153522,Antonov AN-225-210,,e7810bef-330e-41bb-b797-2cc62700d88a,fbo:e11f0ba9-9f21-488b-9c59-8abfea9df870,1880.89,32342204.21,27.19,16.307075,110603784.50,93.00,3.42,550,4,"KMSP, CYXE, CYYC, KMSP",3
5f2b5307-7ccd-4e82-920d-1154ee153522,Antonov AN-225-210,,2218a09a-7e82-4cca-a218-1552601f8c75,fbo:10f9a696-2a4a-4230-af78-d57ca89be883,534.15,32335793.76,26.77,16.301754,31404145.00,26.00,0.97,550,4,"KJAX, KCVG",1
5f2b5307-7ccd-4e82-920d-1154ee153522,Antonov AN-225-210,,0f4d6a26-eb9c-4822-9449-6e8e826e331c,fbo:6e4dccb7-5063-4cc8-9ad6-754e0884b5a0,2707.08,32334125.78,27.43,16.304203,159147399.90,135.00,4.92,550,4,"CYYR, KJFK",3
5f2b5307-7ccd-4e82-920d-1154ee153522,Antonov AN-225-210,,0cc4530b-6079-492a-ab81-3e85fa8bc2ab,fbo:1808831c-344b-4239-bd19-56cfb551cfb5,1425.12,32177003.91,27.40,16.225508,83374479.00,71.00,2.59,550,4,"KORD, KNQA, CYHM, KORD",3
5f2b5307-7ccd-4e82-920d-1154ee153522,Antonov AN-225-210,,7c96fd14-4863-44fb-9f95-0efd4a57de21,fbo:f250cfaa-5fa7-486e-9bdf-f48b2b826bb4,781.78,32116628.07,27.44,16.195502,45650895.50,39.00,1.42,550,5,"EINN, ESGG",1
5f2b5307-7ccd-4e82-920d-1154ee153522,Antonov AN-225-210,,16788997-435e-4dfd-95f0-b985c10a52c0,fbo:7ee0c519-5a90-4a8e-9ec0-3ed17b68b652,1774.94,32096384.96,27.27,16.184535,103580307.50,88.00,3.23,550,5,"KSDF, KDEN, KSDF",2
5f2b5307-7ccd-4e82-920d-1154ee153522,Antonov AN-225-210,,51600dab-2e28-4568-bab0-06862e819248,fbo:6e4dccb7-5063-4cc8-9ad6-754e0884b5a0,1525.29,32018967.22,27.40,16.146507,88796780.20,76.00,2.77,550,4,"KJFK, KBGR, KLAN, KJFK",3
5f2b5307-7ccd-4e82-920d-1154ee153522,Antonov AN-225-210,,e8952048-6b37-47d1-82bd-858bf655b82b,fbo:c374ebeb-1c46-40eb-a27a-00179bf1c707,2792.82,31930397.21,27.37,16.102068,162137735.50,139.00,5.08,550,4,"KSEA, KPHX, KBIS, KSEA",3
5f2b5307-7ccd-4e82-920d-1154ee153522,Antonov AN-225-210,,4ec84093-674c-49c2-bad4-b9fb47f26fb1,fbo:2af499c4-4ba9-489e-8547-8652feee13ea,2294.68,31895355.34,27.32,16.084298,133071878.00,114.00,4.17,550,4,"PANC, UHMP, PAFA, PANC",3
5f2b5307-7ccd-4e82-920d-1154ee153522,Antonov AN-225-210,,3bbb1c6f-5204-4fb1-b7d3-2c51fc4a852d,fbo:3f1d2051-ee06-41c6-9782-aa3debe1e7e6,350.00,31883360.42,26.71,16.075252,20289320.00,17.00,0.64,550,5,"KCVG, KMEM",1
5f2b5307-7ccd-4e82-920d-1154ee153522,Antonov AN-225-210,,6e79f10a-3d3f-4270-9673-e8817633f76c,fbo:6e4dccb7-5063-4cc8-9ad6-754e0884b5a0,1565.67,31787832.07,27.40,16.030918,90489355.90,78.00,2.85,550,4,"KJFK, KSAW, CYVO, KJFK",3
5f2b5307-7ccd-4e82-920d-1154ee153522,Antonov AN-225-210,,de74c2cf-2a43-4fbf-9241-c9d7be67a67b,fbo:6e4dccb7-5063-4cc8-9ad6-754e0884b5a0,2065.05,31725288.99,27.43,15.999808,119116961.70,103.00,3.75,550,4,"KJFK, KROC, KJFK, KXMR, KJFK",4
5f2b5307-7ccd-4e82-920d-1154ee153522,Antonov AN-225-210,,55391cc3-3a0e-47dc-9cc6-7f954373417c,fbo:e26561c9-aee7-4f4a-8e4f-0c07c00fd3c5,1634.36,31683886.19,27.26,15.978235,94150860.50,81.00,2.97,550,4,"KOAK, KWYS, KSHR, KOAK",3
5f2b5307-7ccd-4e82-920d-1154ee153522,Antonov AN-225-210,,c4ce4dcd-045b-4a87-8f65-0cfc18e37ab0,fbo:3f1d2051-ee06-41c6-9782-aa3debe1e7e6,1124.57,31653322.18,27.39,15.963603,64720438.00,56.00,2.04,550,4,"KCVG, KGPT, KCVG",2
5f2b5307-7ccd-4e82-920d-1154ee153522,Antonov AN-225-210,,6dbc6716-9aff-4e28-b3fb-fc350eb0c4a9,fbo:3f1d2051-ee06-41c6-9782-aa3debe1e7e6,1311.71,31622289.79,27.25,15.947417,75417109.00,65.00,2.38,550,4,"KCVG, KTUL, KOKC, KCVG",3
5f2b5307-7ccd-4e82-920d-1154ee153522,Antonov AN-225-210,,dfd4a839-3a3e-4765-9cc1-2ced877c0e17,fbo:2a48908d-14c7-4d83-aad6-7b366f3037c3,747.33,31458409.42,27.23,15.865355,42745352.00,37.00,1.36,550,5,"KMIA, KMEM",1
5f2b5307-7ccd-4e82-920d-1154ee153522,Antonov AN-225-210,,ba7cdec1-e22f-47c3-ace2-44df8937d792,fbo:00da4e6a-6c9e-4014-af64-9170f918527f,800.35,31450226.88,26.80,15.859117,45765757.50,39.00,1.46,550,5,"KADW, KMIA",1
5f2b5307-7ccd-4e82-920d-1154ee153522,Antonov AN-225-210,,5747ab01-c86a-4fab-bdea-a0cc44a8fde5,fbo:0aebb581-a62e-4539-a9f3-43ce99afafb0,2854.66,31405473.73,27.36,15.839531,163003694.00,142.00,5.19,550,4,"KLAX, MMTA, MMCS, KLAX",3
5f2b5307-7ccd-4e82-920d-1154ee153522,Antonov AN-225-210,,bd8bc345-90a1-451f-b9ba-9eefbbd18b25,fbo:7ee0c519-5a90-4a8e-9ec0-3ed17b68b652,1765.85,31401248.50,27.41,15.837668,100818171.00,88.00,3.21,550,4,"KSDF, CYQG, KBGR, KSDF",3
5f2b5307-7ccd-4e82-920d-1154ee153522,Antonov AN-225-210,,a9419331-68cf-4f65-b861-fcc89d879774,fbo:61851d5c-70bb-4540-8536-b57f36e52b17,3483.26,31382416.22,27.47,15.828579,198751182.50,174.00,6.33,550,4,"KDFW, KEWR, KBAF, MYNN, KDFW",4
5f2b5307-7ccd-4e82-920d-1154ee153522,Antonov AN-225-210,,2c59cd5c-6acf-4c97-90d2-934941d2ae9e,fbo:61851d5c-70bb-4540-8536-b57f36e52b17,2101.53,31319724.10,27.48,15.797262,119671526.00,105.00,3.82,550,4,"KDFW, KBIL, KFSD, KDFW",3
5f2b5307-7ccd-4e82-920d-1154ee153522,Antonov AN-225-210,,864e855c-bf78-4472-89a1-d42528efe5a5,fbo:883bbd19-9d64-465d-9711-bbd4c26ddc66,3001.43,31281475.68,27.30,15.777256,170707839.50,149.00,5.46,550,4,"KMEM, KCID, CYHZ, KMEM",3
5f2b5307-7ccd-4e82-920d-1154ee153522,Antonov AN-225-210,,3ad5241d-d0af-460c-acc7-fc1fbb8a5ccb,fbo:e11f0ba9-9f21-488b-9c59-8abfea9df870,1748.08,31250319.31,27.37,15.762024,99323936.00,87.00,3.18,550,5,"KMSP, KEWR, KMSP",2
5f2b5307-7ccd-4e82-920d-1154ee153522,Antonov AN-225-210,,e31d3ce1-af59-4db6-9e92-d82899924a96,fbo:3f1d2051-ee06-41c6-9782-aa3debe1e7e6,1577.46,31163845.96,27.20,15.717901,89381036.00,78.00,2.87,550,4,"KCVG, CYRQ, KACY, KCVG",3
